content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,triplet_label,len_clean_tweet
@tanyakanrl Masih menjadi misteri kenapa di shopee kalo udah check-out suka di lama lamain kirim barang.,negative,produk;,SUBJECTIVE, Masih menjadi misteri kenapa di shopee kalo udah check-out suka di lama lamain kirim barang.,"(shopee, suka di lama lamain, negative, delivery)","(shopee, suka di lama lamain, negative)",15
"@bliblidotcom Bakwan ga tipis bgt ( karna kadang kering beut terlalu kriuk ), bakwan ga gemuk bgt ( karna kadang tengahnya masih tepung ) 😭",positive,produk;,SUBJECTIVE," Bakwan ga tipis bgt ( karna kadang kering beut terlalu kriuk ), bakwan ga gemuk bgt ( karna kadang tengahnya masih tepung )","(bakwan, terlalu kriuk, negative, produk)","(bakwan, terlalu kriuk, negative)",23
Skrg udah berkurang Belanja di Shopee..Karena skrg Ada biaya Layanan tiap Check Out Jdi klu g blnja pentg bgt..g blnjadi shopee,negative,produk;,SUBJECTIVE,Skrg udah berkurang Belanja di Shopee..Karena skrg Ada biaya Layanan tiap Check Out Jdi klu g blnja pentg bgt..g blnjadi shopee,"(shopee, berkurang belanja, negative, websiite&apps)","(shopee, berkurang belanja, negative)",21
"Deket2 lebaran shopee xpress lebih lancar dri jnt  Tapi ada jga paket dri lama co, status ama penjual udh waiting courrier ampe 5 hari ga dikirim eh trs tetiba chat warnanya abis dan bru diproses😭😭  Berasa di php penjualnya🙂",negative,produk;,SUBJECTIVE,"Deket2 lebaran shopee xpress lebih lancar dri jnt Tapi ada jga paket dri lama co, status ama penjual udh waiting courrier ampe hari ga dikirim eh trs tetiba chat warnanya abis dan bru diproses Berasa di php penjualnya","(shopee xpress, lebih lancar, positive, delivery)","(shopee xpress, lebih lancar, positive)",38
"@bliblidotcom 💪🔥🤣 dikit aja. @OPPOIndonesia sudah bagus produknya, ga usah ragu. Pilihbsesuai kebutuhan.",negative,produk;,SUBJECTIVE," dikit aja. sudah bagus produknya, ga usah ragu. Pilihbsesuai kebutuhan.","(_, sesuai kebutuhan, positive, produk)","(_, sesuai kebutuhan, positive)",10
"@not25anymore Dan yg edgy biasanya status sosial atau ekonomi nya diatas daripada thenuruls2 ini makanya ngerasa superior banget, padahal gaada yg salah dari spill shopee iph x seblak dan semacemnya",positive,produk;,SUBJECTIVE," Dan yg edgy biasanya status sosial atau ekonomi nya diatas daripada thenuruls2 ini makanya ngerasa superior banget, padahal gaada yg salah dari spill shopee iph x seblak dan semacemnya","(status sosial, makanya ngerasa superior banget, negative, website&apps)","(status sosial, makanya ngerasa superior banget, negative)",29
@luiluigii Iya gi shopee tuh akan terus naikin limit selagi pembayarannya tepat waktu dan lancar,negative,produk;,SUBJECTIVE, Iya gi shopee tuh akan terus naikin limit selagi pembayarannya tepat waktu dan lancar,"(limit, pembayarannya tepat waktu dan lancar, positive, payment)","(limit, pembayarannya tepat waktu dan lancar, positive)",14
"@elsamoniica @yongee123 @BlibliCare @Ljeje @bliblidotcom Tapi pertanyaannya kenapa bisa tau kita lg checkout? Banyak kemungkinan buat jawab ini, menurut saya ya: 1. Akun terhack, hacker udh login jg jadi standby. 2. Orang dalem? Kecil kemungkinan, data confidential customer itu diprotect bahkan mereka sendiri gabisa akses sembarangan.",negative,payment; produk;,SUBJECTIVE," Tapi pertanyaannya kenapa bisa tau kita lg checkout? Banyak kemungkinan buat jawab ini, menurut saya ya: . Akun terhack, hacker udh login jg jadi standby. . Orang dalem? Kecil kemungkinan, data confidential customer itu diprotect bahkan mereka sendiri gabisa akses sembarangan.","(checkout, akun terhack, negative, website&apps)","(checkout, akun terhack, negative)",41
"@nsetansak1221 Sekarang emang shopee lagi picky banget kak, gak semua akun bisa payment spaylater",negative,delivery; produk;,SUBJECTIVE," Sekarang emang shopee lagi picky banget kak, gak semua akun bisa payment spaylater","(spaylater, lagi picky banget, negative, payment)","(spaylater, lagi picky banget, negative)",13
Opini lo jelek bat sumpah. Jelek lu anjg mikirnya begini. Ewww ga semua makanan/minuman bisa dijangkau atau hal utama yg bikin org mikir berulang2 buat beli dr gofood/grab/shopee tuh krn ongkir. ONGKIR!!,negative,produk;,SUBJECTIVE,Opini lo jelek bat sumpah. Jelek lu anjg mikirnya begini. Ewww ga semua makanan/minuman bisa dijangkau atau hal utama yg bikin org mikir berulang2 buat beli dr gofood/grab/shopee tuh krn ongkir. ONGKIR!!,"(gofood, ga semua makanan/minuman bisa dijangkau, negative, produk)","(gofood, ga semua makanan/minuman bisa dijangkau, negative)",32
@bliblidotcom Telat ikutan wkwkwk gpp coba aja,negative,delivery; price; produk;,SUBJECTIVE, Telat ikutan wkwkwk gpp coba aja,"(_, telat ikutan, negative, website&apps)","(_, telat ikutan, negative)",6
"Halo @bukalapak @BukaBantuan  ini akun saya tidak aktif, susah sekali menghubungi bl, saya diminta live chat, sedangkan untuk live chat harus login dahulu, telp bl tidak aktif, email susah, saya harus komplain kemana?",negative,delivery; produk;,SUBJECTIVE,"Halo ini akun saya tidak aktif, susah sekali menghubungi bl, saya diminta live chat, sedangkan untuk live chat harus login dahulu, telp bl tidak aktif, email susah, saya harus komplain kemana?","(akun, susah sekali menghbungi, negative, costumerservice)","(akun, susah sekali menghbungi, negative)",31
buka shopee malem malem emang jangan deh,neutral,produk;,SUBJECTIVE,buka shopee malem malem emang jangan deh,"(shopee, buka shopee malem malem emang jangan deh, negative, website&apps)","(shopee, buka shopee malem malem emang jangan deh, negative)",7
@UNSILMENFESS berasa shopee dikit dikit testimoni,negative,produk;,SUBJECTIVE, berasa shopee dikit dikit testimoni,"(shopee, dikit dikit tetimoni, negative, website&apps)","(shopee, dikit dikit tetimoni, negative)",5
@bliblidotcom Gilingan pake kecap😅,neutral,produk;,SUBJECTIVE, Gilingan pake kecap,"(_, pake kecap, positive, produk)","(_, pake kecap, positive)",3
"Kek mana ya ini baju2 w di shopee byk yg blm dikirim, bakal keburu ga ya mana jnt lg lama bgt pengirimannya😭",negative,delivery; produk;,SUBJECTIVE,"Kek mana ya ini baju2 w di shopee byk yg blm dikirim, bakal keburu ga ya mana jnt lg lama bgt pengirimannya","(shopee, byk yg blm dikirim, negative, delivery)","(shopee, byk yg blm dikirim, negative)",22
"@yongee123 @BlibliCare @Ljeje @bliblidotcom @ecommurz Dan org cenderung pake password yg mirip atau sama ke banyak aplikasi. Ini yg dimanfaatin hacker. Kalo org dalem, ngapain nyolong duit receh gitu, langsung aja incer yg punya puluhan juta. Risiko udah gede masa nyolong duit receh, ga masuk akal.",negative,delivery; produk;,SUBJECTIVE," Dan org cenderung pake password yg mirip atau sama ke banyak aplikasi. Ini yg dimanfaatin hacker. Kalo org dalem, ngapain nyolong duit receh gitu, langsung aja incer yg punya puluhan juta. Risiko udah gede masa nyolong duit receh, ga masuk akal.","(password, mirip atau sama ke banyak aplikasi, negative, website&apps)","(password, mirip atau sama ke banyak aplikasi, negative)",41
@tanyarlfes Tahun ini aku aku ngga beli juga nder. Lebaran tahun kemarin juga aku cuman beli di shopee yg 30-40 ribuan aja karena makin kesini makin sadar kalo baju lebaran itu ga se spesial itu.,negative,produk;,SUBJECTIVE, Tahun ini aku aku ngga beli juga nder. Lebaran tahun kemarin juga aku cuman beli di shopee yg -40 ribuan aja karena makin kesini makin sadar kalo baju lebaran itu ga se spesial itu.,"(lebaran, ga sespesial itu, negative, website&apps)","(lebaran, ga sespesial itu, negative)",34
@bulanfm @EfekRumahBuku @txtdrkuliner Shopee/lazada ada nggak min?,negative,price; produk;,SUBJECTIVE, Shopee/lazada ada nggak min?,"(Shopee/lazada, ada nggak, negative, produk)","(shopee/lazada, ada nggak, negative)",4
@sbtcon daerah ku cepetan shopee xpress,neutral,website&apps; produk;,SUBJECTIVE, daerah ku cepetan shopee xpress,"(shopee xpress, cepetan, positive, delivery)","(shopee xpress, cepetan, positive)",5
Takut banget diomelin seller shopee,negative,price; produk;,SUBJECTIVE,Takut banget diomelin seller shopee,"(seller shopee, takut banget diomelin, negative, costumerservice)","(seller shopee, takut banget diomelin, negative)",5
@discountfess gw yang hampir dapet tapi berhenti gara gara pilihan pembayaran padahal shopee pay juga mencukupi,negative,produk;,SUBJECTIVE, gw yang hampir dapet tapi berhenti gara gara pilihan pembayaran padahal shopee pay juga mencukupi,"(shopee pay, hampir dapet tapi berhenti gara gara pilihan pembayaran, negative, payment)","(shopee pay, hampir dapet tapi berhenti gara gara pilihan pembayaran, negative)",15
"@lokiloid halo kak, ini bisa gratis ongkir gak ya? sama maaf banget aku izin nanya kok harganya bisa lumayan murah ya kak dibanding sama shopee mall?",negative,produk;,SUBJECTIVE," halo kak, ini bisa gratis ongkir gak ya? sama maaf banget aku izin nanya kok harganya bisa lumayan murah ya kak dibanding sama shopee mall?","(gratis ongkir, harganya bisa lumayan murah, positive, price)","(gratis ongkir, harganya bisa lumayan murah, positive)",25
@jmnssi10 Tlg ini knp akun shopee kamu dhapus??????,negative,produk;,SUBJECTIVE, Tlg ini knp akun shopee kamu dhapus??????,"(shopee, akun shopee kamu dhapus, negative, website&apps)","(shopee, akun shopee kamu dhapus, negative)",7
"Muterin group fb, olx dll..  Ternyata di jogja banyak kosan murah2 dijual. kek ratusan juta aja - 5m udah bs ongkang2 kaki.  Ada jg tuh 4.5m 31kamar eksklusif semua. Sebulan 50++ Ada jg 6m 56kamar 😂 Ada jg yg 400-500jt 6-8kamar  Di jkt 10m jd 1biji rumah, di jogja 10m jd juragan",neutral,produk;,SUBJECTIVE,"Muterin group fb, olx dll.. Ternyata di jogja banyak kosan murah2 dijual. kek ratusan juta aja - m udah bs ongkang2 kaki. Ada jg tuh m kamar eksklusif semua. Sebulan ++ Ada jg m kamar Ada jg yg -500jt -8kamar Di jkt m jd biji rumah, di jogja m jd juragan","(kosan, murah2 dijual, positive, price)","(kosan, murah2 dijual, positive)",51
@discountfess Lucu banget shopee nya item,neutral,payment; produk;,SUBJECTIVE, Lucu banget shopee nya item,"(shopee, lucu banget, positive, website&apps)","(shopee, lucu banget, positive)",5
"Waktu awal God's Menu keluar &amp; trending di twt, aku sempet nonton MV nya (sebelum jadi Stay). Trus jadi makin kepo sama SKZ gara2 lagu God's Menu dipake buat iklan Shopee sampe lagunya terngiang2 sampe skrg 🤣  Ehh lama2 malah jadi Stay wkwkwk Hidup bisa selucu itu 😌",positive,produk;,SUBJECTIVE,"Waktu awal God's Menu keluar &amp; trending di twt, aku sempet nonton MV nya (sebelum jadi Stay). Trus jadi makin kepo sama SKZ gara2 lagu God's Menu dipake buat iklan Shopee sampe lagunya terngiang2 sampe skrg Ehh lama2 malah jadi Stay wkwkwk Hidup bisa selucu itu","(shopee, lagunya terngiang2 sampe skrg, positive, website&apps)","(shopee, lagunya terngiang2 sampe skrg, positive)",46
"@kalengsoja @tanyarlfes aktifin shopee barokah aja, nnti pas co ga bisa pake paylater.",negative,produk;,SUBJECTIVE," aktifin shopee barokah aja, nnti pas co ga bisa pake paylater.","(shopee, ga bisa pake paylater, negative, payment)","(shopee, ga bisa pake paylater, negative)",11
yaallah ada kursi lucu bgt di shopee,negative,produk;,SUBJECTIVE,yaallah ada kursi lucu bgt di shopee,"(kursi, lucu bgt, positive, produk)","(kursi, lucu bgt, positive)",7
@bliblidotcom Bola ubi karena jarang makan bola ubi jadi rasanya kurang familiar. Yah karena alasan itu sih.,neutral,produk;,SUBJECTIVE, Bola ubi karena jarang makan bola ubi jadi rasanya kurang familiar. Yah karena alasan itu sih.,"(Bola ubi, rasanya kurang familiar, negative, produk)","(bola ubi, rasanya kurang familiar, negative)",16
@indomilkyourway @alfamart @alfamidi_ku @Indomaret @bliblidotcom Paling enak yang pink blossom sama aromanya wangiiiiiii bangetttttt,positive,price; produk;,SUBJECTIVE, Paling enak yang pink blossom sama aromanya wangiiiiiii bangetttttt,"(pink blossom, aromanya wangiiiii bangettttt, positive, produk)","(pink blossom, aromanya wangiiiii bangettttt, positive)",9
@bliblidotcom Kok jd ngerasa belom pernah makan bola ubi :'),positive,produk;,SUBJECTIVE, Kok jd ngerasa belom pernah makan bola ubi :'),"(bola ubi, jd ngerasa belom pernah makan, positive, produk)","(bola ubi, jd ngerasa belom pernah makan, positive)",9
"udah mikir dr jauh-jauh hari, lebaran nggausah beli apa-apa, disimpen aja kalik ya uangnya. trs malem ini gabut liat shopee, ah brengsek sepatu sama jam tangan bagus juga ya🫣",neutral,produk;,SUBJECTIVE,"udah mikir dr jauh-jauh hari, lebaran nggausah beli apa-apa, disimpen aja kalik ya uangnya. trs malem ini gabut liat shopee, ah brengsek sepatu sama jam tangan bagus juga ya","(shopee, disimpen aja kalik ya uangnya, negative, produk)","(shopee, disimpen aja kalik ya uangnya, negative)",29
@rinnafinds SHOPEE BAIKNYA BENTAR DOANK,neutral,produk;,SUBJECTIVE, SHOPEE BAIKNYA BENTAR DOANK,"(shopee, baiknya bentar doank, negative,website&apps)","(shopee, baiknya bentar doank, negative)",4
"emang temen aku yang minta, kalau kirim chat shopee tau sendiri buremnya kayak gimana😭",negative,produk;,SUBJECTIVE,"emang temen aku yang minta, kalau kirim chat shopee tau sendiri buremnya kayak gimana","(chat shopee, buremnya kaya gimana, negative, website&apps)","(chat shopee, buremnya kaya gimana, negative)",14
"@Askrlfess Shopee gue lelet bgt trs gue DM admin Shopee di IG. Katanya suruh update ke versi terbaru, terus delete cache gitu. Nanti login ulang. Gitu sih katanya",negative,produk;,SUBJECTIVE," Shopee gue lelet bgt trs gue DM admin Shopee di IG. Katanya suruh update ke versi terbaru, terus delete cache gitu. Nanti login ulang. Gitu sih katanya","(shopee, lelet bgt, negative, website&apps)","(shopee, lelet bgt, negative)",27
"@KiyaiNusantara @tanyarlfes minjam sampai sebanyak itu, kalo emang bener"" butuh juga cowok ini bakal pinjem uang cash atau semacam tf, enggak perlu yang namanya masuk akun shopee pacarnya apalagi sampe pakai shopeepay later itu bener-bener merugikan pihak cewek, lagi lagi kalau butuh apa harus sampai",negative,price; produk;,SUBJECTIVE," minjam sampai sebanyak itu, kalo emang bener"" butuh juga cowok ini bakal pinjem uang cash atau semacam tf, enggak perlu yang namanya masuk akun shopee pacarnya apalagi sampe pakai shopeepay later itu bener-bener merugikan pihak cewek, lagi lagi kalau butuh apa harus sampai","(shopee, merugikan pihak cewek, negative, website&apps)","(shopee, merugikan pihak cewek, negative)",43
@sbtcon SUSAAAH AKU GA DI ACC MULU SM DANAA 😭 kl shopee ribet,negative,price; produk;,SUBJECTIVE, SUSAAAH AKU GA DI ACC MULU SM DANAA kl shopee ribet,"(dana, susaaah aku ga di acc mulu, negative, payment)","(dana, susaaah aku ga di acc mulu, negative)",11
@bliblidotcom kenapa semenjak blibli x https://t.co/XeCu51jo0v voucer ultah nya menurun? thn lalu 200rb skrg cm 50rb,neutral,produk;,SUBJECTIVE, kenapa semenjak blibli x voucer ultah nya menurun? thn lalu rb skrg cm rb,"(blibli x voucer, ultah nya menurun, negative, price)","(blibli x voucer, ultah nya menurun, negative)",14
"@arawsyaah @daffana @eLAmaravati @gopayindonesia @TokopediaCare Di Facebook banyak, tinggal search pake keyword galbay Shopee aja, ntar juga keluar, banyak orang yang ngeshare pengalaman mereka semua, serem-serem.",neutral,produk;,SUBJECTIVE," Di Facebook banyak, tinggal search pake keyword galbay Shopee aja, ntar juga keluar, banyak orang yang ngeshare pengalaman mereka semua, serem-serem.","(Shopee,serem-serem, negative, website&apps)","(shopee, serem-serem, negative)",21
@tanyarlfes maap ya pak aku masi co tp pake shopee express standard buset 2 hari doang udh sampe kotaku keknya bsk dianter 🫠,negative,produk;,SUBJECTIVE, maap ya pak aku masi co tp pake shopee express standard buset hari doang udh sampe kotaku keknya bsk dianter,"(shopee express, keknya bsk dianter, positive, delivery)","(shopee express, keknya bsk dianter, positive)",20
@inyeuw Paling olx sih teh. Fb juga bisa sih cuman kaya kurang terpercaya,neutral,produk;,SUBJECTIVE, Paling olx sih teh. Fb juga bisa sih cuman kaya kurang terpercaya,"(fb, kurang terpercaya, negative, website&apps)","(fb, kurang terpercaya, negative)",12
"@bliblidotcom Bola Ubi di eliminasi gapapa soalnya cuman enak kalo pas lagi anget doang gak everlasting. Bismillah, dapet ganti hampers nastar dari @bliblidotcom",positive,produk;,SUBJECTIVE," Bola Ubi di eliminasi gapapa soalnya cuman enak kalo pas lagi anget doang gak everlasting. Bismillah, dapet ganti hampers nastar dari","(bola ubi, enak kalo pas lagi anget doang, negative, produk)","(bola ubi, enak kalo pas lagi anget doang, negative)",21
Segala lupa ganti alamat pengiriman asu asuuu. Ada yg pernah ga si udah dikirim barangnya di shopee tapi mau ganti alamat itu bisa gak?,negative,produk;,SUBJECTIVE,Segala lupa ganti alamat pengiriman asu asuuu. Ada yg pernah ga si udah dikirim barangnya di shopee tapi mau ganti alamat itu bisa gak?,"(shopee, lupa ganti alamat pengiriman asu asuuu, negative, delivery)","(shopee, lupa ganti alamat pengiriman asu asuuu, negative)",24
"kaos + gesper dateng, gua gamau iseng iseng buka shopee lagi selain buat co tas",neutral,price; produk;,SUBJECTIVE,"kaos + gesper dateng, gua gamau iseng iseng buka shopee lagi selain buat co tas","(shopee, gua gamau iseng iseng buka shopee, negative, website&apps)","(shopee, gua gamau iseng iseng buka shopee, negative)",15
