aoriginal_id,content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,corrected_quadruplet,postprocess_quad
1.647305372431188e+18,Males bgt dari kemarin dapet buter di Shopee rewel pol!  Pertama beli boneka gue trs minta di refund krn perkara gaada box nya. Lah kan jls2 gue jual preloved 😭  Trs yg 1 lagi mau beli box blackpink acc yg dr samsung A80 tp maksa bgt minta kirim skrng,negative,produk;,SUBJECTIVE,males bgt dari kemarin dapet buter di shopee rewel pol! pertama beli boneka gue trs minta di refund krn perkara gaada box nya. lah kan jls2 gue jual preloved trs yg lagi mau beli box blackpink acc yg dr samsung a80 tp maksa bgt minta kirim skrng,"(buter di shopee, rewel pol, negative, produk)","(buter di shopee, rewel pol, negative, produk)","(buter di shopee,rewel pol,negative,produk)"
1.6473049742365368e+18,di shopee yang jualan kerudung napa pada habis semua ajg,negative,delivery; produk;,SUBJECTIVE,di shopee yang jualan kerudung napa pada habis semua ajg,"(krudung, habis semua ajg, negative, produk)","(krudung, habis semua ajg, negative, produk)","(kerudung,habis semua ajg,negative,produk)"
1.6473048253848904e+18,"@sbtcon emang ketentuannya dari shopee kaya gitu nder, biasanya 1x24 jam, kadangan ga sampe 24 jam juga udah di acc sama shopee",negative,produk;,SUBJECTIVE,"emang ketentuannya dari shopee kaya gitu nder, biasanya x24 jam, kadangan ga sampe jam juga udah di acc sama shopee","(shopee, kadangan ga sampe jam juga udah di acc, positive, website&apps)","(shopee, kadangan ga sampe jam juga udah di acc, positive, website&apps)","(shopee,kadangan ga sampe jam juga udah di acc,positive,website&apps)"
1.6475455819283456e+18,@bliblidotcom @SQUADNYT Min.. kayaknya admin blibli lbh cocok jd admin nct deh,negative,produk;,SUBJECTIVE,min.. kayaknya admin blibli lbh cocok jd admin nct deh,"(admin blibli, lbh cocok jd admin nct, negative, costumerservice)","(admin blibli, lbh cocok jd admin nct, negative, costumerservice)","(admin blibli,lbh cocok jd admin nct,negative,customerservice)"
1.6475356265968023e+18,@bliblidotcom min bli2 apa km mau coba jd admin nct??? 😔😔 always doing a better job at promoting yuta dang it ilysm😔,negative,produk;,SUBJECTIVE,min bli2 apa km mau coba jd admin nct??? always doing a better job at promoting yuta dang it ilysm,"(min bli2, always doing a better job, positive, customerservice)","(min bli2, always doing a better job, positive, customerservice)","(min bli2,always doing a better job,positive,customerservice)"
1.6475337899907727e+18,"@bliblidotcom Bolaa ubi, emang gak doyan.",neutral,produk;,SUBJECTIVE,"bolaa ubi, emang gak doyan.","(bolaa ubi, emang gak doyan, negative, produk)","(bolaa ubi, emang gak doyan, negative, produk)","(bolaa ubi,emang gak doyan,negative,produk)"
1.6475335303801364e+18,@bliblidotcom Sorry banget buat klepon.. kenyelnya tuh geli geli gimana gitu terus di mulutku agak aneh ijonya tawar banget terus gulanya kadang manis pait huhuhu maaf ya 😭,negative,produk;,SUBJECTIVE,sorry banget buat klepon.. kenyelnya tuh geli geli gimana gitu terus di mulutku agak aneh ijonya tawar banget terus gulanya kadang manis pait huhuhu maaf ya,"(klepon, geli geli gimana gitu,negative produk)","(klepon, geli geli gimana gitu,negative, produk)","(klepon,geli geli gimana gitu,negative,produk)"
1.647525000646398e+18,@bliblidotcom paling enak asem sama bayem 🥺,positive,produk;,SUBJECTIVE,paling enak asem sama bayem,"(asem sama bayem, paling enak, positive, produk)","(asem sama bayem, paling enak, positive, produk)","(asem sama bayem,paling enak,positive,produk)"
1.6475066833574625e+18,@bliblidotcom Enak kalo gratisan. @bliblidotcom,positive,produk;,SUBJECTIVE,enak kalo gratisan.,"(_enak kalo gratisan, positive, produk)","(_,enak kalo gratisan, positive, produk)","(_,enak kalo gratisan,positive,produk)"
1.647504594241753e+18,"@bliblidotcom Harus dateng semua siii, gpp tekor tapi bisa ngeliat ilichil perform lagu, 2 baddies sama favorite🥲",neutral,produk;,SUBJECTIVE,"harus dateng semua siii, gpp tekor tapi bisa ngeliat ilichil perform lagu, baddies sama favorite","(illchill perform lagu, gpp tekor, negative, produk)","(illchill perform lagu, gpp tekor, negative, produk)","(ilichil perform lagu,gpp tekor,negative,produk)"
1.647504416080298e+18,@beomgyujuseyoo @bliblidotcom Blm ada nder adanya lazada,negative,produk;,SUBJECTIVE,blm ada nder adanya lazada,"(lazada, blm ada, negative, produk)","(lazada, blm ada, negative, produk)","(lazada,blm ada,negative,produk)"
1.647488629911208e+18,@bliblidotcom Agak ketar ketir ya min🏃‍♀️🏃‍♀️,neutral,produk;,SUBJECTIVE,agak ketar ketir ya min,"(_, agak ketar ketir ya min, negative, costumerservice)","(_, agak ketar ketir ya min, negative, costumerservice)","(_,agak ketar ketir ya min,negative,customerservice)"
1.647484560496808e+18,"@bliblidotcom all day klo ada duit sama tiketnya gas tancap gak pake rem, ini bkn kode kn min?😞😞",neutral,produk;,SUBJECTIVE,"all day klo ada duit sama tiketnya gas tancap gak pake rem, ini bkn kode kn min?","(tiket, tancap gak pake rem, positive, produk)","(tiket, tancap gak pake rem, positive, produk)","(tiketnya,tancap gak pake rem,positive,produk)"
1.6473012909287995e+18,"@jinkindut Enak bgttt 😭 tau ni udh ada di shopee blm sii, minta warga km buka jastip plsss Harusnya bisa bgt sihhh, soalnya yg tau kayaknya masi dikit deh, tp gimanapun harus dipikirin aksesnya sih, kl ga bakal macet bgt",negative,website&apps; produk;,SUBJECTIVE,"enak bgttt tau ni udh ada di shopee blm sii, minta warga km buka jastip plsss harusnya bisa bgt sihhh, soalnya yg tau kayaknya masi dikit deh, tp gimanapun harus dipikirin aksesnya sih, kl ga bakal macet bgt","(_, enakk bgtt, positive, produk)","(jastip, enakk bgtt, positive, produk)","(jastip,enak bgttt,positive,produk)"
1.6473012893139804e+18,Bye shopee gabakal gue buka lg lu :( udh cukup duit gue aabis 😭,neutral,produk;,SUBJECTIVE,bye shopee gabakal gue buka lg lu udh cukup duit gue aabis,"(shopee, gabakal gue buka lg, negative, website&apps)","(shopee, gabakal gue buka lg, negative, website&apps)","(shopee,gabakal gue buka lg,negative,website&apps)"
1.6473012829470351e+18,@lybahng kalo beli di shopee nanti jadi nastar damage ga ya wkwkwk,neutral,price; produk;,SUBJECTIVE,kalo beli di shopee nanti jadi nastar damage ga ya wkwkwk,"(_, nastar damage, negative, produk)","(_, nastar damage, negative, produk)","(_,nastar damage,negative,produk)"
1.6472990095335956e+18,ajg jiwa impulsif gue kambuh klo buka shopee,neutral,delivery; produk;,SUBJECTIVE,ajg jiwa impulsif gue kambuh klo buka shopee,"(shopee, impulsif gue kambuh, negative, website&apps)","(shopee, impulsif gue kambuh, negative, website&apps)","(shopee,impulsif gue kambuh,negative,website&apps)"
1.6472980960016056e+18,"@chrisbahngbaby aku biasanya beli merk JnC cookies beb, melting gitu dia nastarnya enak bgttt udah langganan bertahun tahun. dia ada cabangnya dimana mana, di shopee juga adaa",negative,produk;,SUBJECTIVE,"aku biasanya beli merk jnc cookies beb, melting gitu dia nastarnya enak bgttt udah langganan bertahun tahun. dia ada cabangnya dimana mana, di shopee juga adaa","(jnc cookies, melting gitu, positive, produk)","(jnc cookies, melting gitu, positive, produk); (jnc cookies, di shopee juga adaa, positive, produk)","(jnc cookies,melting gitu,positive,produk);(jnc cookies,di shopee juga adaa,positive,produk)"
1.6472974319384084e+18,ku cari di shopee kok gak ada yaa,negative,customerservice; produk;,SUBJECTIVE,ku cari di shopee kok gak ada yaa,"(_, cari di shopee kok gak ada, negative, produk)","(_, cari di shopee kok gak ada, negative, produk)","(_,cari di shopee kok gak ada,negative,produk)"
1.6472964390753523e+18,hari ini asik scroll2 shopee sampe gak bisa tidur ☺️,negative,produk;,SUBJECTIVE,hari ini asik scroll2 shopee sampe gak bisa tidur,"(shopee, sampe gak bisa tidur, negative, website&apps)","(shopee, sampe gak bisa tidur, negative, website&apps)","(shopee,sampe gak bisa tidur,negative,website&apps)"
1.6472960683492188e+18,Jakel plak 200++ tkyah la g tengok situ. beli kt shopee xpon tt ke muaz ke lg murah gileerrr tp shopee tu kene gamble la sampai yg mcm mana.,neutral,produk;,SUBJECTIVE,jakel plak ++ tkyah la g tengok situ. beli kt shopee xpon tt ke muaz ke lg murah gileerrr tp shopee tu kene gamble la sampai yg mcm mana.,"(shopee, murahh gilerrr, positive, price)","(shopee, murahh gilerrr, positive, price)","(shopee,murah gileerrr,positive,price)"
1.6472957674121093e+18,shopee express ni kurirnya gmn anjayy gajelasss,negative,produk;,SUBJECTIVE,shopee express ni kurirnya gmn anjayy gajelasss,"(shopee express, kurirnya gmn anjayy gajelasss, negative, delivery)","(shopee express, kurirnya gmn anjayy gajelasss, negative, delivery)","(shopee express,kurirnya gmn anjayy gajelasss,negative,delivery)"
1.6472949769913262e+18,shopee semenjak ada video video gajelas kayak tiktok jadi susah dipencet dah mana ngelag mulu,negative,payment; produk;,SUBJECTIVE,shopee semenjak ada video video gajelas kayak tiktok jadi susah dipencet dah mana ngelag mulu,"(shopee, susah dipencet dah mana ngelag mulu, negative, website&apps)","(shopee, susah dipencet dah mana ngelag mulu, negative, website&apps)","(shopee,susah dipencet dah mana ngelag mulu,negative,website&apps)"
1.6472947492615782e+18,"@aquarsiu Kemarin pake Shopee food sih, Ony. Soalnya ada promo sama gratis ongkir juga. Grab sekarang bisa pake voucher double ya? Boleh dicoba nih nanti. Makasih sarannya cantik 🫶",negative,produk;,SUBJECTIVE,"kemarin pake shopee food sih, ony. soalnya ada promo sama gratis ongkir juga. grab sekarang bisa pake voucher double ya? boleh dicoba nih nanti. makasih sarannya cantik","(shopee food, ada promo sama gratis ongkir, positive, delivery)","(shopee food, ada promo sama gratis ongkir, positive, delivery)","(shopee food,ada promo sama gratis ongkir,positive,delivery)"
1.64729472492621e+18,Ya Allah jam segini ngescroll zalo sama shopee bener2 dosa 🥲,negative,price; produk;,SUBJECTIVE,ya allah jam segini ngescroll zalo sama shopee bener2 dosa,"(shopee, bener2 dosa, negative, website&apps)","(shopee, bener2 dosa, negative, website&apps)","(shopee,bener2 dosa,negative,website&apps)"
1.647294557305061e+18,nyesel buka shopee pagi buta begini,neutral,produk;,SUBJECTIVE,nyesel buka shopee pagi buta begini,"(shopee, nyesel buka, negative, website&apps)","(shopee, nyesel buka, negative, website&apps)","(shopee,nyesel buka,negative,website&apps)"
1.6472939965182195e+18,blanja shopee kena tumpukan pengiriman. beli di mall kena macet. emang bener gausah blanja,negative,produk;,SUBJECTIVE,blanja shopee kena tumpukan pengiriman. beli di mall kena macet. emang bener gausah blanja,"(shopee, tumpukan pengiriman, negative, delivery)","(shopee, tumpukan pengiriman, negative, delivery)","(shopee,tumpukan pengiriman,negative,delivery)"
1.647469368060838e+18,@bliblidotcom Ngitungin duit THR,neutral,produk;,SUBJECTIVE,ngitungin duit thr,"(thr, ngitungin duit, positive, website&apps)","(thr, ngitungin duit, positive, website&apps)","(thr,ngitungin duit,positive,website&apps)"
1.6474655716033208e+18,@bliblidotcom enak dua-duanya,positive,produk;,SUBJECTIVE,enak dua-duanya,"(_, enak dua-duanya, positive, produk)","(_, enak dua-duanya, positive, produk)","(_,enak duaduanya,positive,produk)"
1.6474560983231488e+18,@bliblidotcom Nastar. Gue kurang suka teksturnya aja emang,neutral,produk;,SUBJECTIVE,nastar. gue kurang suka teksturnya aja emang,"(nastar, suka teksturnya, positive, produk)","(nastar, suka teksturnya, positive, produk)","(nastar,suka teksturnya,positive,produk)"
1.6474539906979676e+18,@bliblidotcom Tergantung dimakan pake sambel atau cabe rawit.,positive,produk;,SUBJECTIVE,tergantung dimakan pake sambel atau cabe rawit.,"(_, tergantung dimakan pake sambel, negative, produk)","(_, tergantung dimakan pake sambel, negative, produk)","(_,tergantung dimakan pake sambel,negative,produk)"
1.6474523951344108e+18,"@bliblidotcom klo jam segini enakan nonton hayate lebih adem, malemnya baru ryo wkwk",positive,produk;,SUBJECTIVE,"klo jam segini enakan nonton hayate lebih adem, malemnya baru ryo wkwk","(hayate, enakan nonton, positive, produk)","(hayate, enakan nonton, positive, produk)","(hayate,enakan nonton,positive,produk)"
1.647448644180902e+18,@bliblidotcom eliminasi klepon deh. paling gampang basi.,positive,produk;,SUBJECTIVE,eliminasi klepon deh. paling gampang basi.,"(klepon, paling gampang basi, negative, produk)","(klepon, paling gampang basi, negative, produk)","(klepon,paling gampang basi,negative,produk)"
1.647446976156541e+18,@AlGegecuuu @bliblidotcom Sama. Sampe bosen lihat di mana-mana ada nastar.,negative,delivery; customerservice; payment; produk;,SUBJECTIVE,sama. sampe bosen lihat di mana-mana ada nastar.,"(nastar, sampe bosen, positive, produk)","(nastar, sampe bosen, positive, produk)","(nastar,sampe bosen,positive,produk)"
1.647444951117222e+18,@bliblidotcom Gue suka yang GEMUK anjir. Yang tipis dominan minyaknya bikin sakit perut 😭,neutral,produk;,SUBJECTIVE,gue suka yang gemuk anjir. yang tipis dominan minyaknya bikin sakit perut,"(_, dominan minyaknya bikin sakit perut, negative, produk)","(_, dominan minyaknya bikin sakit perut, negative, produk)","(_,dominan minyaknya bikin sakit perut,negative,produk)"
1.647433446493655e+18,"@bliblidotcom Obviously day 2, gile aja ada regular, sticker, favorite, simon says, cherry bomb, designer, no longer.  Favorite gw semuaaaa cuiii, pas konser dijamin nangis ampe kering air mata",negative,produk;,SUBJECTIVE,"obviously day , gile aja ada regular, sticker, favorite, simon says, cherry bomb, designer, no longer. favorite gw semuaaaa cuiii, pas konser dijamin nangis ampe kering air mata","(day, dijamin nangis ampe kering air mata, positive, produk)","(day, dijamin nangis ampe kering air mata, positive, produk)","(day,dijamin nangis ampe kering air mata,positive,produk)"
1.6474302299322532e+18,"@bliblidotcom gabisa milih lah ini, kalo ada duit gas 2 hari 😭😭 day 1 ada kesukaanku 2baddies, pilot  day 2 ada designer, promise you, no longer pula mo galau2an di lagu ini",negative,produk;,SUBJECTIVE,"gabisa milih lah ini, kalo ada duit gas hari day ada kesukaanku baddies, pilot day ada designer, promise you, no longer pula mo galau2an di lagu ini","(baddies, kalo ada duit gas, negative, produk)","(baddies, kalo ada duit gas, negative, produk)","(baddies,kalo ada duit gas,negative,produk)"
1.6474229485030807e+18,@bliblidotcom 2413 putri salju emg dabest bgt,positive,produk;,SUBJECTIVE,putri salju emg dabest bgt,"(putri salju, emg dabest bgt, positive, produk)","(putri salju, emg dabest bgt, positive, produk)","(putri salju,emg dabest bgt,positive,produk)"
1.6474202487596032e+18,@SahabatMu775 @bliblidotcom Harga jual lbh mahal 🤣 biasanya plus pake udang juga..,neutral,produk;,SUBJECTIVE,harga jual lbh mahal biasanya plus pake udang juga..,"(udang, harga jual lblh mahal, negative, produk)","(udang, harga jual lblh mahal, negative, produk)","(udang,harga jual lbh mahal,negative,produk)"
1.647403466002952e+18,@SahabatMu775 @bliblidotcom Ini kasta tertinggi per bakwan an 🤣🤣🤣,neutral,price; produk;,SUBJECTIVE,ini kasta tertinggi per bakwan an,"(bakwan, kasta tertinggi, positive, produk)","(bakwan, kasta tertinggi, positive, produk)","(bakwan,kasta tertinggi,positive,produk)"
1.6474023521761523e+18,"@tanyarlfes Teruntuk kosmetik atau sgl sesuatu yg dikonsumsi. Baiknya ambil dr official storenya langsung. Karna mereka sndri yg produksi, jd lbh aman  Kena komplain jg impact ke mereka gede, bisa kehilangan customer (bukti valid)  Teliti sebelum membeli  @ShopeeID @tokopedia  @bliblidotcom",negative,produk;,SUBJECTIVE,"teruntuk kosmetik atau sgl sesuatu yg dikonsumsi. baiknya ambil dr official storenya langsung. karna mereka sndri yg produksi, jd lbh aman kena komplain jg impact ke mereka gede, bisa kehilangan customer (bukti valid) teliti sebelum membeli","(kosmetik, kena komplain, negative, costumerservice)","(kosmetik, kena komplain, negative, costumerservice); (impact, bisa kehilangan costumer, negative, produk)","(kosmetik,kena komplain,negative,customerservice);(impact,bisa kehilangan customer,negative,produk)"
1.6472933515936727e+18,@Gamalsirius Misteri box beli di shopee harga 500k beneran misteri box 😭,neutral,produk;,SUBJECTIVE,misteri box beli di shopee harga k beneran misteri box,"(misteri box, harga beneran, positive, produk)","(misteri box, harga beneran, positive, produk)","(misteri box,harga beneran,positive,produk)"
1.6472932752906977e+18,Aku beli smini candy di @leavfs yg emg murah karena lelang sisa jualan GO dia. Di shopee juga udah banyak testi cum… https://t.co/OKqsBK8UHA,neutral,produk;,SUBJECTIVE,aku beli smini candy di yg emg murah karena lelang sisa jualan go dia. di shopee juga udah banyak testi cum,"candy, emg murah, positive, price)","candy, emg murah, positive, price); (di shopee, bnayak testi, positive, website&apps)","(di shopee,banyak testi,positive,website&apps)"
